Women’s adidas Sport Inspired Arcadeis Shoes ;;These women’s running-inspired shoes cradle your feet with a net mesh upper. Pillow-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long. 
Women’s adidas Sport Inspired Archivo Shoes ;;A mix of modern comfort and authentic adidas heritage. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays with subtle 3-Stripes for sporty style. 
Women’s adidas Sport Inspired Archivo Shoes ;;A mix of modern comfort and authentic adidas heritage. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays with subtle 3-Stripes for sporty style. 
Women’s adidas Sport Inspired Archivo Shoes ;;A mix of modern comfort and authentic adidas heritage. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays with subtle 3-Stripes for sporty style. 
Women’s adidas Sport Inspired Archivo Shoes ;;A mix of modern comfort and authentic adidas heritage. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays with subtle 3-Stripes for sporty style. 
Women’s adidas Sport Inspired Blaze Runner Shoes ;;Extremely functional and subtle running-inspired shoes for women. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. Cloudfoam midsole and full Adiwear outsole provides durability. 
Women’s adidas Sport Inspired Blaze Runner Shoes ;;Extremely functional and subtle running-inspired shoes for women. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. Cloudfoam midsole and full Adiwear outsole provides durability. 
Women’s adidas Sport Inspired Chaos Shoes ;;A runner look fueled by confidence. These shoes show off uncompromising style in a bulky, retro-inspired build. The smooth leather upper and plush cushioning ensures a smooth, comfortable ride. 
Women’s adidas Sport Inspired Cloudfoam Pure Shoes ;;These women’s running-inspired shoes cradle your feet with a mesh upper and a Memory Foam footbed that conforms to the shape of your foot. Pillow-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long. 
Women’s adidas Sport Inspired Cloudfoam Pure Shoes ;;These women’s running-inspired shoes cradle your feet with a knit upper and a Memory Foam footbed that conforms to the shape of your foot. Pillow-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long. 
Women’s adidas Sport Inspired Court 80s Shoes ;;Court icons from the ’80s make a comeback with these tennis-inspired shoes. They’re crafted with a smooth imitation leather upper. An ultra-soft sockliner provides lightweight cushioning. 
Women’s adidas Sport Inspired Drogo Shoes ;;Ready for everyday, these women’s shoes bring running-inspired style to active feet. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and outsole provide support to their every step. 
Women’s adidas Sport Inspired Drogo Shoes ;;Ready for everyday, these women’s shoes bring running-inspired style to active feet. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and outsole provide support to their every step. 
Women’s adidas Sport Inspired Drogo Shoes ;;Ready for everyday, these women’s shoes bring running-inspired style to active feet. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and outsole provide support to their every step. 
Women’s adidas Sport Inspired Duramo Lite 2.0 Shoes ;;Refine your interval training in these women’s versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure.  
Women’s adidas Sport Inspired Duramo Lite 2.0 Shoes ;;Refine your interval training in these women’s versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure.  
Women’s adidas Sport Inspired Duramo Lite 2.0 Shoes ;;Refine your interval training in these women’s versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure.  
WOMEN’S ADIDAS SPORT INSPIRED ENERGY CLOUD V SHOES ;;Bolster your off-road workouts in these women’s light and flexible running shoes. The ventilated mesh upper offers maximum breathability, while a TPU overlay adds extra support. The responsive midsole features pillow-soft Cloudfoam cushioning for comfort with every stride. 
Women’s adidas Sport Inspired Glarus Shoes ;;The adidas Glarus Running-inspired shoes for women with new design pattern for any runner looking for trendy yet extremely comfortable running shoe. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet. Durable, non slippery, blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground. 
Women’s adidas Sport Inspired Glarus Shoes ;;The adidas Glarus Running-inspired shoes for women with new design pattern for any runner looking for trendy yet extremely comfortable running shoe. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet. Durable, non slippery, blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground. 
Women’s adidas Sport Inspired Glarus Shoes ;;The adidas Glarus Running-inspired shoes for women with new design pattern for any runner looking for trendy yet extremely comfortable running shoe. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet. Durable, non slippery, blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground. 
Women’s adidas Sport Inspired Glenn W Shoes ;;The adidas Glenn W shoes for women crafted with Mesh upper for added comfort and breathability.  They come with Lightstrike EVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability. 
Women’s adidas Sport Inspired Glenn W Shoes ;;The adidas Glenn W shoes for women crafted with Mesh upper for added comfort and breathability.  They come with Lightstrike EVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability. 
Women’s adidas Sport Inspired Glenn W Shoes ;;The adidas Glenn W shoes for women crafted with Mesh upper for added comfort and breathability.  They come with Lightstrike EVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability. 
Women’s adidas Sport Inspired Hyperon 1.0 Shoes ;;The adidas Hyperon Running-inspired shoes for women with new design pattern for any runner looking for trendy yet extremely comfortable running shoe. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet. Durable, non slippery, blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground. 
Women’s adidas Sport Inspired Hyperon 1.0 Shoes ;;The adidas Hyperon Running-inspired shoes for women with new design pattern for any runner looking for trendy yet extremely comfortable running shoe. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet. Durable, non slippery, blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground. 
Women’s adidas Sport Inspired Hyperon 1.0 Shoes ;;The adidas Hyperon Running-inspired shoes for women with new design pattern for any runner looking for trendy yet extremely comfortable running shoe. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet. Durable, non slippery, blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground. 
Women’s adidas Sport Inspired Kaptir X Shoes ;;Fashion and running style flow together. These women’s shoes make a statement on the street while feeling pillow-soft. Layers of plush cushioning combine with a foot-hugging fit for comprehensive comfort. The easy-on upper has a sleek, modern design and 3-Stripes to leave an impression. 
Women’s adidas Sport Inspired Lite Racer 2.0 Shoes ;;Why slow down? These go-everywhere shoes have a sporty feel and a streamlined silhouette to keep up with your nonstop life. Your feet will be treated to soft comfort while your look is elevated with iconic 3-Stripes style. 
Women’s adidas Sport Inspired Lite Racer 2.0 Shoes ;;Why slow down? These go-everywhere shoes have a sporty feel and a streamlined silhouette to keep up with your nonstop life. Your feet will be treated to soft comfort while your look is elevated with iconic 3-Stripes style. 
Women’s adidas Sport Inspired Lite Racer CLN Shoes ;;Designed with sleek lines for a minimalist look, these shoes have a light and breathable mesh upper. Pillowy cushioning delivers comfort that lasts all day. 
Women’s adidas Sport Inspired Lite Racer RBN Shoes ;;Fresh running style. These shoes have a lightweight textile upper that hugs the foot with a sock-like construction. Plush midsole and outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash down the sides. 
Women’s adidas Sport Inspired Lite Racer RBN Shoes ;;Fresh running style. These shoes have a lightweight textile upper that hugs the foot with a sock-like construction. Plush midsole and outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash down the sides. 
Women’s adidas Sport Inspired Lite Racer Shoes ;;Unstoppable style. These shoes borrow their lightweight look and feel from celebrated runners. The airy mesh upper has a clean finish with monochrome 3-Stripes. Plush cushioning helps keep the ride smooth. 
Women’s adidas Sport Inspired Lite Racer Shoes ;;Unstoppable style. These shoes borrow their lightweight look and feel from celebrated runners. The airy mesh upper has a clean finish with 3-Stripes. Plush cushioning helps keep the ride smooth. 
Women’s adidas Sport Inspired Lite Racer Slip-Ons ;;A streamlined slip-on. These shoes simplify a running-inspired style with a clean, sock-like silhouette. The lightweight design creates a minimalist look with a textile upper featuring seamless 3-Stripes. 
Women’s adidas Sport Inspired QT Racer Shoes ;;A streamlined running-inspired style. These women’s shoes create a clean look with a flexible knit upper and metallic 3-Stripes. Ultra-soft Cloudfoam cushioning provides a soft, smooth ride. 
Women’s adidas Sport Inspired Questar Flow Shoes ;;Ready for the streets. These shoes borrow their modern look and feel from lightweight runners. They have a flexible knit upper with floating 3-Stripes integrated into the lacing system. Pillow-soft midsole and outsole cushioning provides all-day comfort. 
Women’s adidas Sport Inspired Questar Flow Shoes ;;Ready for the streets. These shoes borrow their modern look and feel from lightweight runners. They have a flexible knit upper with floating 3-Stripes integrated into the lacing system. Pillow-soft midsole and outsole cushioning provides all-day comfort. 
Women’s adidas Sport Inspired Questar Flow Shoes ;;Street style for those with running on the brain. These shoes pair pillow-soft Cloudfoam cushioning with a fresh, modern upper to own the pavement. Brazilian powerhouse FARM Rio brings their playful vision to the shoes with an allover botanical graphic on the mesh upper. 
Women’s adidas Sport Inspired Questar Ride Shoes ;;Inspired by modern tech runners, these women’s shoes step out with unexpected style. They’re built with a breathable knit upper, while the heel offers the extra support of an Achilles-hugging design. The cushioned midsole provides a soft landing with every stride. 
Women’s adidas Sport Inspired Questar Ride Shoes ;;Inspired by modern tech runners, these women’s shoes step out with unexpected style. A two-tone mesh upper keeps the feel flexible and mixes with a sculpted Cloudfoam midsole and contrast heel counter. 
Women’s adidas Sport Inspired Questar X BYD Shoes ;;Elevated, running-inspired style. These shoes have an airy mesh upper detailed with a subtle graphic. Contrast 3-Stripes sign off on the sides. Ultra-soft cushioning offers comfort with every step. 
Women’s adidas Sport Inspired Quickspike Shoes ;;These women’s running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long. 
Women’s adidas Sport Inspired Quickspike Shoes ;;These women’s running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long. 
Women’s adidas Sport Inspired Quickspike Shoes ;;These women’s running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long. 
WOMEN’S ADIDAS SPORT INSPIRED RUN 70S SHOES ;;Modern design meets retro style. A two-tone knit upper with welded 3-Stripes updates the classic ’70s look of these women’s running-inspired shoes. A lightweight midsole provides cushioned comfort with every step. 
WOMEN’S ADIDAS SPORT INSPIRED RUN 70S SHOES ;;Modern design meets retro style. A two-tone knit upper with welded 3-Stripes updates the classic ’70s look of these women’s running-inspired shoes. A lightweight midsole provides cushioned comfort with every step. 
Women’s adidas Sport Inspired RunFalcon Shoes ;;Start clocking miles in these lightweight running shoes. On the treadmill or the streets, they add comfort to each step with soft cushioning. The supportive trainers have an airy material-mix upper and a midfoot cage for extra support. 
Women’s adidas Sport Inspired RunFalcon Shoes ;;Start clocking miles in these lightweight running shoes. On the treadmill or the streets, they add comfort to each step with soft cushioning. The supportive trainers have an airy material-mix upper and a midfoot cage for extra support. 
Women’s adidas Sport Inspired RunFalcon Shoes ;;Start clocking miles in these lightweight running shoes. On the treadmill or the streets, they add comfort to each step with soft cushioning. The supportive trainers have an airy material-mix upper and a midfoot cage for extra support. 
Women’s adidas Sport Inspired Storm Runner Shoes ;;A fast, lightweight adidas stormrunner shoes for women. These running-inspired shoes are very comfortable for your daily routine. Made with textile upper and Cloudfoam midsole along with rubber outsole these shoes will provide comfort to your feet all day long.  
Women’s adidas Sport Inspired Videll Shoes ;;Extremely functional and subtle running-inspired shoes for women. Feature a textile-mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it’s appeal. 
Women’s adidas Sport Inspired Videll Shoes ;;Extremely functional and subtle running-inspired shoes for women. Feature a textile mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it’s appeal. 
Women’s adidas Sport Inspired Videll Shoes ;;Extremely functional and subtle running-inspired shoes for women. Feature a textile-mesh upper and synthetic overlays. EVA cushioning adds extra comfort. The running 3-Stripes on the sides along with an interesting all-over print on the upper add to it’s appeal. 
Women’s adidas Sport Inspired VS Advantage Clean Shoes ;;Simple, stable and straightforward design for timeless court style. These women’s tennis-inspired shoes feature perforated 3-Stripes on a textile upper for a classic look. A textile lining gives them a comfortable feel. 
Women’s adidas Sport Inspired Yatra Shoes ;;A versatile look that nods to its roots. These running-inspired shoes have an airy mesh upper contrasted with sleek 3-Stripes. The lightweight build keeps you light on your toes, and plush cushioning ensures a smooth ride. 
Women’s adidas Sport Inspired Yking 2.0 Shoes ;;These lightweight running-inspired shoes for women give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability. Lightstrike EVA midsole gives you cushioning you need everyday and Rubber outsole provides durability. 
Women’s adidas Sport Inspired Yking 2.0 Shoes ;;These lightweight running-inspired shoes for women give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability. Lightstrike EVA midsole gives you cushioning you need everyday and Rubber outsole provides durability. 
Women’s adidas Sports Inspired Court Adapt Shoes ;;Step up your style game off the court. These tennis-inspired shoes have a sleek look made from a soft knit upper. The sock-like construction rides on a smooth rubber outsole. A cushioned sockliner provides all-day comfort. 
WOMEN’S ADIDAS SWIM CLOUDFOAM FLIP FLOPS ;;A minimalist design with maximum post-workout comfort. These women’s thong sandals feature a soft strap connected to a Cloudfoam footbed that cushions every step and dries quickly. A durable rubber outsole adds long-lasting wear. 
Women’s adidas Swim Eezay Slippers ;;Lightweight and comfortable, these women’s thong sandals are your go-to for the beach. Designed with a classic thong construction, they feature a soft footbed and lining so you can wear them all day. 
Women’s adidas Swim Jung Slippers ;;These adidas Jung slippers for women come with soft Synthetic straps for better grip and comfort. It’s durable Die-cut Rubber outsole offers supreme comfort while the all over print gives it a unique style.  
Women’s adidas Swim Jung Slippers ;;These adidas Jung slippers for women come with soft Synthetic straps for better grip and comfort. It’s durable Die-cut Rubber outsole offers supreme comfort while the all over print gives it a unique style.  
Women’s adidas Swim Jung Slippers ;;These adidas Jung slippers for women come with soft Synthetic straps for better grip and comfort. It’s durable Die-cut Rubber outsole offers supreme comfort while the all over print gives it a unique style.  
Women’s adidas Swim Jung Slippers ;;These adidas Jung slippers for women come with soft Synthetic straps for better grip and comfort. It’s durable Die-cut Rubber outsole offers supreme comfort while the all over print gives it a unique style.  
Women’s adidas Swim Ozor III Slippers ;;The simple and stylish adidas Ozor III slippers for women. Best suited to match with your swimwear, these printed slippers have a soft footbed for additional comfort for your feet while the Synthetic strap with vents provides breathability proper fitting. 
Women’s adidas Swim Ozor III Slippers ;;The simple and stylish adidas Ozor III slippers for women. Best suited to match with your swimwear, these printed slippers have a soft footbed for additional comfort for your feet while the Synthetic strap with vents provides breathability proper fitting. 
Women’s adidas Swim Ozor III Slippers ;;The simple and stylish adidas Ozor III slippers for women. Best suited to match with your swimwear, these printed slippers have a soft footbed for additional comfort for your feet while the Synthetic strap with vents provides breathability proper fitting. 
Women’s adidas Swim Ozor III Slippers ;;The simple and stylish adidas Ozor III slippers for women. Best suited to match with your swimwear, these printed slippers have a soft footbed for additional comfort for your feet while the Synthetic strap with vents provides breathability proper fitting. 
Women’s adidas Swim Puka Slippers ;;These adidas Puka slippers for women’s come with slim straps for a great fit. Feature performance logo on the footbed and textured Rubber outsole that gives unique comfort. 
Women’s adidas Swim Puka Slippers ;;These adidas Puka slippers for women’s come with slim straps for a great fit. Feature performance logo on the footbed and textured Rubber outsole that gives unique comfort. 
Women’s adidas Swim Puka Slippers ;;These adidas Puka slippers for women’s come with slim straps for a great fit. Feature performance logo on the footbed and textured Rubber outsole that gives unique comfort. 
Women’s adidas Swim Puka Slippers ;;These adidas Puka slippers for women’s come with slim straps for a great fit. Feature performance logo on the footbed and textured Rubber outsole that gives unique comfort. 
Women’s adidas Swimming Eezay 2019 Slippers ;;These women’s classic flip-flops offer a clean beach design. Featuring midsole cushioning, this essential footwear provides lightweight comfort in a simple silhouette. 
Women’s adidas Swimming Eezay 2019 Slippers ;;These women’s classic flip-flops offer a clean beach design. Featuring midsole cushioning, this essential footwear provides lightweight comfort in a simple silhouette. 
Women’s adidas Swimming Eezay 2019 Slippers ;;These women’s classic flip-flops offer a clean beach design. Featuring midsole cushioning, this essential footwear provides lightweight comfort in a simple silhouette. 
Women’s Running Duramo 9 Shoes ;;Upgrade your sports style with modern details. These adidas running shoes let you transition from the treadmill to the track in cushioned comfort. Supportive heel construction gives your Achilles tendon a range of motion on every step. 
Women’s Running EnergyFalcon Shoes ;;Dig deep. These running shoes have a supportive, free-motion design that offers the stability and comfort you need to reach your goals. From the first step, the cushioning feels pillow-soft. The molded heel allows your Achilles to move freely while a midfoot support panel provides a natural fit. The durable outsole is made to log many miles. 
Women’s Running Nova Flow Shoes ;;Step one. Get outside. Step two. Go. The rest will follow. Work towards increasing your best time in the adidas Nova Flow Shoes. They grip uneven and unpredictable surfaces so you can push forward with confidence. And when the ride is this smooth? Maybe the last mile will feel like the first. Maybe. 
Women’s Running Nova Flow Shoes ;;Step one. Get outside. Step two. Go. The rest will follow. Work towards increasing your best time in the adidas Nova Flow Shoes. They grip uneven and unpredictable surfaces so you can push forward with confidence. And when the ride is this smooth? Maybe the last mile will feel like the first. Maybe. 
Women’s Running Soar Shoes ;;Less really is more in these sleek running shoes offering maximum breathability. They come with mesh upper for optimal ventilation. The IMEVA midsole and full rubber outsole provide comfort and durability.  
Women’s Running Yking 2.0 Shoes ;;These lightweight running shoes for women give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability. Lightstrike EVA midsole gives you cushioning you need everyday and Rubber outsole provides durability. 
Women’s Sport Inspired Archivo Shoes ;;A mix of modern comfort and authentic adidas heritage. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays with subtle 3-Stripes for sporty style. 
Women’s Sport Inspired Cloudfoam Pure Shoes ;;Explore your surroundings. These adidas running-inspired shoes feature a foot-hugging knit upper and a female-friendly fit. Soft midsole cushioning adds comfort as you head out for coffee or discover a busy side street. 
Women’s Sport Inspired Khoe Adapt Shoes ;;Celebrate free and easy summers with a bold approach. Bright and playful, these lightweight adidas running-inspired shoes feature vibrant graphics. The shoes hug your feet in snug comfort as you personalise the fit with the adjustable strap. 
Women’s Sport Inspired Khoe Adapt Shoes ;;Step into the street with a bold approach. These shoes feature a lightweight, sock-like construction that lets you secure your fit in snug, all-day comfort. Classic adidas details on the thick strap celebrate your 3-Stripes love. 
Women’s Sport Inspired Khoe Adapt Shoes ;;Step into the street with a bold approach. These shoes feature a lightweight, sock-like construction that lets you secure your fit in snug, all-day comfort. Classic adidas details on the thick strap celebrate your 3-Stripes love. 
Women’s Sport Inspired Lite Racer 2.0 Shoes ;;Why slow down? These go-everywhere shoes have a sporty feel and a streamlined silhouette to keep up with your nonstop life. Your feet will be treated to soft comfort while your look is elevated with iconic 3-Stripes style. 
Women’s Sport Inspired Lite Racer 2.0 Shoes ;;Why slow down? These go-everywhere shoes have a sporty feel and a streamlined silhouette to keep up with your nonstop life. Your feet will be treated to soft comfort while your look is elevated with iconic 3-Stripes style. 
Women’s Sport Inspired Lite Racer Clean Shoes ;;Designed with sleek lines for a minimalist look, these shoes have a light and breathable mesh upper. Pillowy cushioning delivers comfort that lasts all day. 
Women’s Sport Inspired Mavia Shoes ;;Lace into these adidas shoes for long days on the go. The Mavia X Shoes have a soft midsole for cushioned strides. Seamless 3-Stripes give these running-inspired shoes a sporty look. The sleek, elevated style spreads confidence wherever you roam. 
Women’s Sport Inspired Mavia Shoes ;;Lace into these adidas shoes for long days on the go. The Mavia X Shoes have a soft midsole for cushioned strides. Seamless 3-Stripes give these running-inspired shoes a sporty look. The sleek, elevated style spreads confidence wherever you roam. 
Women’s Sport Inspired Nebzed Shoes ;;Confidence for every undertaking. These running-style shoes have ultra-soft cushioning to keep you comfortable till the end of the day. The breathable mesh upper has 3-Stripes that celebrate adidas’ sport heritage. 
Women’s Sport Inspired Nebzed Shoes ;;Confidence for every undertaking. These running-style shoes have ultra-soft cushioning to keep you comfortable till the end of the day. The breathable mesh upper has 3-Stripes that celebrate adidas’ sport heritage. 
Women’s Sport Inspired QT Racer Shoes ;;Cushion your every stride in lightweight comfort. These adidas running-inspired shoes let you navigate the unpredictable elements of the street without distraction. Push the pace with 3-Stripes style. 
Women’s Sport Inspired QT Racer Shoes ;;You don’t need to be a runner to look like one. These adidas QT Racer Shoes have the look of a running shoe, with the feel of total, utter comfort. Wait, should you become a runner? Ultimately up to you, but enjoy these in the meantime. 
Women’s Sport Inspired Retrorun Shoes ;;Renew a retro adidas look with a fresh edge. These running-inspired shoes feature extra cushioning and grip as you go about your day without distraction. Contrast 3-Stripes on the sides let you celebrate the classics in your own way. 
Women’s Sport Inspired Retrorun Shoes ;;Renew a retro adidas look with a fresh edge. These running-inspired shoes feature extra cushioning and grip as you go about your day without distraction. Contrast 3-Stripes on the sides let you celebrate the classics in your own way. 
Women’s Sport Inspired Retrorun Shoes ;;Renew a retro adidas look with a fresh edge. These running-inspired shoes feature extra cushioning and grip as you go about your day without distraction. Contrast 3-Stripes on the sides let you celebrate the classics in your own way. 
Women’s Sport Inspired Yking 2.0 Shoes ;;These lightweight running-inspired shoes for women give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability. Lightstrike EVA midsole gives you cushioning you need everyday and Rubber outsole provides durability. 
Men’s adidas Americana Low Shoes ;;One of adidas’ first basketball shoes, the Americana was a staple for serious players. Today, these sneakers are a favorite for casual wear. A durable textile upper shows off leather and suede overlays, delivering classic hoops style in a comfortable, breathable design. 
Men’s adidas Original X_PLR Shoes ;;Fresh racer style for daily wear. Inspired by modern running shoes, the X_PLR has a clean low top look for exploring urban streets. These sneakers feature a soft knit upper for a snug, sock-like feel. Faux leather details add modern texture. Everything rides on a lightweight EVA midsole for all-day comfort. 
Men’s adidas Originals A.R. Trainers ;;Inspired by a vintage ’80s tennis style that was designed to perform on grass, clay and cement, these shoes put a fresh spin on a heritage look. They’re made of smooth leather and show off an exposed wedge of EVA cushioning. 
MEN’S ADIDAS ORIGINALS BOSTON SUPER X R1 SHOES ;;The original Boston Super were marathon trainers that first took flight in the mid-’80s on the world-famous route that runs from Hopkinton to Back Bay. These shoes bring back the retro mesh-and-suede design and add modern cushioning. Lightweight and breathable, they offer energy return in every stride. 
Men’s adidas Originals CAMPUS Low Shoes ;;This men’s classic sneaker stays close to its trendsetting ’80s design, while staying modern for today’s streets. Boasting a suede upper with contrast 3-Stripes and heel patch, these shoes feature a reinforced toe cap. The cupsole leaves a herringbone-pattern footprint for a retro twist. 
Men’s adidas Originals Forest Grove Shoes ;;The Forest Grove brings back the look of the adidas Oregon running design from the ’80s. A favourite for marathon training, it had a distinctive look and feel with shock-absorbing cushioning and a web-wrapped midsole. These streetwear shoes echo the original look with a textured nubuck and mesh upper. A web overlay on the midsole adds authentic Oregon style. 
Men’s adidas Originals FuturePacer Shoes ;;The Futurepacer reworks the revolutionary design of the 1984 Micropacer shoes to challenge old ideas of what a sneaker should look like. This futuristic style makes a statement with a fully reflective stretchy upper and a mix of premium leathers. A Boost midsole with textured EVA plugs returns energy with every stride. 
Men’s adidas Originals FYW S-97 Shoes ;;adidas Originals celebrates the weird and wonderful style of the late ’90s with the FYW S-97 shoes. This version updates the favorite oddball training shoe with a few modern tweaks. A mix of suede and mesh in the upper adds texture, and a thick but lightweight EVA midsole anchors the look.  
MEN’S ADIDAS ORIGINALS MICROPACER X R1 SHOES ;;These shoes are a hybrid of retro and modern adidas designs. Made in leather with suede overlays, they combine the midsole look of the NMD_R1 with the vintage-tech upper of the 1984 Micropacer, born during an era when wearable technology was an exciting new concept. The Boost midsole adds durable energy return. 
men’s ADIDAS ORIGINALS PW HU HOLI STAN SMITH SHOES ;;A style icon gets some love from one of today’s top trendsetters. Pharrell Williams puts his creative spin on these shoes, which have all the clean, classic details of the beloved Stan Smith. 
Men’s adidas Originals Skateboarding Seeley Shoes ;;Designed so they’re ready-to-ride with no wear-in time, these shoes draw on adidas heritage and reimagine it specifically for skateboarding. An abrasion-resistant suede upper holds up to daily park sessions, while the textile lining keeps your feet comfortable on or off the board. Tonal 3-Stripes and a linear Trefoil logo give these shoes low-key adidas style. 
Men’s adidas Originals Skateboarding Seeley Shoes ;;Designed so they’re ready-to-ride with no wear-in time, these shoes draw on adidas heritage and reimagine it specifically for skateboarding. An abrasion-resistant suede upper holds up to daily park sessions, while the textile lining keeps your feet comfortable on or off the board. Tonal 3-Stripes and a linear Trefoil logo give these shoes low-key adidas style. 
Men’s adidas Originals Stan Smith Shoes ;;The chic minimalism of the Stan Smith invites endless variation. These men’s shoes are updated for the season with a subtle twist. A small cutout Trefoil makes a surprise appearance on the smooth leather upper. 
Men’s adidas Originals Supercourt Shoes ;;The Supercourt distills 40 years of adidas tennis style. This version of the classic low-profile shoes has perforated 3-Stripes on a crisp leather upper. Decorative stitching and overlays add texture and depth for a multilayered look. 
Men’s adidas Originals Superstar Shoes ;;These trainers born in the ’70s keep the look classic with a coated leather upper. They feature all the authentic details, including zigzag edging on the tonal 3-Stripes and the signature rubber shell toe. 
Men’s adidas Originals Yung-1 Shoes ;;The Yung-1 offers a creative take on running styles of the late ’90s. These shoes mix suede and mesh for a layered look. The wavy geometric design and bold colors add authentic turn-of-the-millennium style. 
Men’s adidas Originals Yung-96 Shoes ;;Daring and unabashedly eccentric, Yung-96 captures the rebellious spirit of the 1990s. This seasonal version features wavy overlays that mirror the ’96 Yung Trail, an archival trail shoe. The shoes are made of mesh, suede and textile upper and offer a supportive, cushioned feel.  
Men’s adidas Originals Yung-96 Shoes ;;The fearless looks of the 1990s return with the Yung-96 collection. These men’s shoes have a chunky shape and high-profile sole. The wavy overlays mirror the ’96 Yung Chasm design. 
Men’s adidas Originals ZX 4000 Shoes ;;The ZX series reset the running scene in the ’80s with a high-tech approach based on the physics of human motion. Fusing nostalgia with modern innovation, these streetwear shoes offer a retro-tech look in a mix of mesh and suede. They’re cushioned for modern comfort with a lightweight and flexible foam midsole.  
Unisex adidas Originals Adi-Ease Shoes ;;Iconic style meets skate-specific features in these shoes built to handle any situation. This version of the famous bare-bones skate shoes features a printed upper with a vulcanized outsole that’s the standard for flexibility and board feel. 
Unisex adidas Originals Adi-Ease Shoes ;;Hit the streets in these understated adidas originals. Constructed from strong suede with a board-gripping outsole, these skate shoes toe the line between board feel and durability. Solid colours and 3-Stripes style add an understated element to these go-to shoes. 
Unisex adidas Originals By Alexander Wang Wangbody Run Shoes ;;Sweat it out with Alexander Wang. The designer embraces a nostalgic workout aesthetic with performance-inspired garments that can be worn to the club or the gym. These running-inspired shoes feature a layered leather and mesh upper. Boost in the midsole provides responsive, comfortable cushioning. 
